gene_id	colors
MME	grey
MMEL1	grey
MMP1	blue
MMP11	grey
MMP13	grey
MMP14	grey
MMP17	grey
MMP19	green
MMP2	green
MMP21	grey
MMP23B	grey
MMP24	grey
MMP24OS	turquoise
MMP25	blue
MMP7	red
MMP8	grey
MMP9	grey
MMRN1	turquoise
MMS22L	turquoise
MN1	grey
MND1	turquoise
MNS1	turquoise
MOB1B	turquoise
MOB3B	grey
MOCS1	turquoise
MOCS3	yellow
MOG	grey
MOGAT1	blue
MOGAT2	grey
MOGAT3	red
MON1A	yellow
MORC3	turquoise
MORN2	green
MORN3	grey
MORN4	brown
MOSPD1	turquoise
MOSPD2	green
MOSPD3	pink
MOV10	turquoise
MOV10L1	grey
MOXD1	brown
MPC1	yellow
MPC2	turquoise
MPDU1	blue
MPDZ	grey
MPHOSPH6	purple
MPIG6B	pink
MPL	pink
MPND	grey
MPP1	turquoise
MPP2	turquoise
MPP3	purple
MPP4	grey
MPP7	blue
MPST	grey
MPV17	brown
MPV17L2	black
MPZ	green
MPZL1	grey
MPZL2	grey
MRAS	grey
MRC1	green
MRC2	grey
MREG	grey
MRI1	red
MRM1	yellow
MRM2	brown
MRM3	grey
MROH1	yellow
MROH6	grey
MRPL12	yellow
MRPL13	turquoise
MRPL14	red
MRPL16	brown
MRPL17	blue
MRPL18	black
MRPL19	grey
MRPL21	green
MRPL22	grey
MRPL23	turquoise
MRPL27	red
MRPL30	brown
MRPL32	turquoise
MRPL33	grey
MRPL34	turquoise
MRPL36	brown
MRPL38	yellow
MRPL39	black
MRPL40	turquoise
MRPL41	yellow
MRPL42	turquoise
MRPL46	brown
MRPL50	grey
MRPL51	brown
MRPL52	black
MRPL53	turquoise
MRPL54	red
MRPL55	grey
MRPS11	brown
MRPS12	grey
MRPS14	grey
MRPS17	grey
MRPS18A	turquoise
MRPS18B	turquoise
MRPS2	turquoise
MRPS21	turquoise
MRPS22	brown
MRPS24	brown
MRPS25	turquoise
MRPS26	grey
MRPS30	brown
MRPS34	green
MRPS36	turquoise
MRPS5	brown
MRPS6	yellow
MRPS7	brown
MRS2	yellow
MRTO4	brown
MS4A1	black
MS4A14	green
MS4A2	grey
MSANTD4	grey
MSC	brown
MSH5	red
MSMO1	grey
MSR1	green
MSRA	blue
MSRB1	blue
MSRB2	grey
MSRB3	blue
MST1	yellow
MTARC1	grey
MTARC2	grey
MTCL1	grey
MTERF3	grey
MTERF4	yellow
MTFMT	turquoise
MTFP1	grey
MTFR1	turquoise
MTFR2	turquoise
MTG1	red
MTG2	yellow
MTHFD2	green
MTHFD2L	blue
MTHFR	grey
MTHFSD	brown
MTIF3	brown
MTLN	grey
MTMR11	turquoise
MTMR3	turquoise
MTMR7	grey
MTMR8	grey
MTO1	turquoise
MTRES1	turquoise
MTRF1	turquoise
MTRF1L	turquoise
MTRFR	yellow
MTRR	brown
MTSS2	grey
MTURN	pink
MTUS1	grey
MTUS2	grey
MTX1	blue
MTX2	turquoise
MUC16	grey
MUC17	grey
MUC19	blue
MUC4	grey
MUC5AC	blue
MUC5B	blue
MUC6	grey
MUL1	blue
MUS81	yellow
MUSK	turquoise
MUSTN1	grey
MVB12B	turquoise
MVD	blue
MVK	yellow
MX1	green
MX2	green
MXD1	blue
MXD3	grey
MXD4	turquoise
MXI1	turquoise
MXRA7	grey
MYADM	blue
MYB	turquoise
MYBBP1A	brown
MYBL1	turquoise
MYBL2	turquoise
MYBPC1	blue
MYBPC2	grey
MYBPC3	grey
MYBPH	grey
MYBPHL	green
MYC	brown
MYCBP2	red
MYCL	grey
MYCT1	turquoise
MYD88	blue
MYDGF	green
MYG1	brown
MYH11	grey
MYH7B	blue
MYL4	turquoise
MYL6B	turquoise
MYL9	pink
MYLK	blue
MYLK3	grey
MYLPF	brown
MYO10	grey
MYO15A	grey
MYO15B	red
MYO16	turquoise
MYO19	grey
MYO1A	grey
MYO1B	brown
MYO1D	turquoise
MYO1E	green
MYO1G	yellow
MYO1H	grey
MYO3A	grey
MYO5A	brown
MYO5B	red
MYO5C	grey
MYO6	grey
MYO7A	grey
MYOCD	turquoise
MYOF	green
MYOM1	pink
MYORG	blue
MYOT	blue
MYOZ1	grey
MYPN	grey
MYRF	grey
MZB1	grey
MZT2B	yellow
N4BP1	blue
N4BP2	turquoise
N4BP2L1	turquoise
N4BP3	blue
NAA10	turquoise
NAA16	turquoise
NAA38	blue
NAA40	red
NAA80	turquoise
NAAA	blue
NAALADL1	yellow
NAB1	blue
NAB2	green
NABP1	blue
NACA	turquoise
NACAD	grey
NACC2	grey
NADK	blue
NADSYN1	grey
NAE1	turquoise
NAF1	brown
NAGA	yellow
NAGLU	grey
NAGPA	brown
NAGS	grey
NAIF1	blue
NALF1	grey
NALF2	grey
NAMPT	blue
NANOG	grey
NANOS1	grey
NANS	brown
NAP1L1	turquoise
NAP1L3	brown
NAPA	turquoise
NAPRT	yellow
NAPSA	black
NARF	yellow
NAT10	brown
NAT14	yellow
NAT16	grey
NAT8	grey
NAT9	grey
NATD1	turquoise
NAV1	blue
NAV2	yellow
NAV3	grey
NAXE	brown
NBEA	red
NBEAL2	yellow
NBR1	turquoise
NCALD	black
NCAM1	red
NCAM2	grey
NCAN	blue
NCAPG	turquoise
NCAPH	turquoise
NCAPH2	yellow
NCBP2AS2	grey
NCBP3	turquoise
NCEH1	turquoise
NCF1	blue
NCF2	blue
NCF4	blue
NCK1	blue
NCK2	pink
NCKAP1	turquoise
NCKAP5	grey
NCKAP5L	yellow
NCKIPSD	yellow
NCOA4	turquoise
NCOA7	turquoise
NCR3	blue
NCS1	grey
NDC1	turquoise
NDC80	turquoise
NDN	grey
NDNF	grey
NDOR1	yellow
NDRG1	pink
NDRG2	black
NDRG4	yellow
NDST1	grey
NDUFA11	turquoise
NDUFA2	magenta
NDUFA3	turquoise
NDUFA7	turquoise
NDUFA8	grey
NDUFA9	turquoise
NDUFAB1	brown
NDUFAF3	brown
NDUFAF6	blue
NDUFAF8	grey
NDUFB10	brown
NDUFB11	turquoise
NDUFB3	grey
NDUFB4	turquoise
NDUFS3	turquoise
NDUFS4	turquoise
NDUFS7	turquoise
NDUFV1	yellow
NDUFV2	turquoise
NEB	grey
NEBL	grey
NECAB3	grey
NECAP1	blue
NECTIN1	blue
NECTIN2	green
NECTIN3	green
NECTIN4	grey
NEDD4	turquoise
NEDD4L	green
NEFL	grey
NEGR1	blue
NEIL1	grey
NEIL2	grey
NEIL3	turquoise
NEK1	turquoise
NEK10	grey
NEK11	turquoise
NEK2	brown
NEK3	grey
NEK4	turquoise
NEK5	grey
NEK6	blue
NEK7	turquoise
NEK8	yellow
NELFB	yellow
NELFCD	yellow
NELL1	grey
NENF	grey
NEO1	grey
NEPRO	red
NET1	turquoise
NETO2	grey
NEURL1	red
NEURL1B	brown
NEURL2	grey
NEXN	brown
NFAM1	blue
NFASC	grey
NFATC1	yellow
NFATC3	turquoise
NFATC4	grey
NFE2	turquoise
NFE2L1	blue
NFE2L2	blue
NFIA	turquoise
NFIB	magenta
NFIL3	blue
NFILZ	grey
NFIX	turquoise
NFKB1	blue
NFKB2	blue
NFKBIA	blue
NFKBID	blue
NFKBIE	blue
NFKBIZ	blue
NFS1	grey
NFYC	turquoise
NGEF	grey
NGFR	brown
NHLRC1	brown
NHLRC3	blue
NHS	green
NHSL1	grey
NHSL2	blue
NIBAN1	blue
NIBAN2	green
NIBAN3	brown
NID1	grey
NID2	green
NIN	blue
NINJ1	blue
NINJ2	blue
NIPA2	green
NIPAL1	brown
NIPAL2	grey
NIPAL4	red
NIPBL	turquoise
NIT1	grey
NKAIN3	blue
NKD1	grey
NKD2	red
NKG7	grey
NKIRAS1	purple
NKPD1	grey
NKRF	blue
NKX2-2	grey
NKX3-1	grey
NLE1	brown
NLGN2	brown
NLK	pink
NLRC4	blue
NLRC5	yellow
NLRP12	blue
NLRP14	grey
NLRP3	blue
NLRP5	grey
NLRX1	blue
NMB	grey
NME3	grey
NME4	turquoise
NME5	grey
NME6	brown
NME7	grey
NME8	grey
NME9	grey
NMNAT1	blue
NMNAT3	turquoise
NMRAL1	grey
NMT2	blue
NMUR1	grey
NNAT	blue
NOC2L	brown
NOC3L	brown
NOC4L	yellow
NOCT	blue
NOD1	blue
NOD2	yellow
NODAL	grey
NOL10	turquoise
NOL12	brown
NOL4L	blue
NOL9	yellow
NOM1	yellow
NOP16	brown
NOP56	brown
NOP9	brown
NOPCHAP1	grey
NOS3	grey
NOTCH1	yellow
NOTCH3	grey
NOTCH4	blue
NOVA2	grey
NOX4	turquoise
NOXO1	brown
NPAS1	grey
NPAS2	grey
NPAS3	grey
NPB	yellow
NPC2	green
NPDC1	yellow
NPFFR1	blue
NPHP4	grey
NPHS1	grey
NPL	turquoise
NPM1	brown
NPM3	grey
NPNT	grey
NPR1	grey
NPR2	grey
NPR3	grey
NPRL3	turquoise
NPTX1	grey
NPTXR	grey
NQO1	turquoise
NQO2	grey
NR1D1	brown
NR1D2	red
NR1H3	blue
NR1I2	grey
NR1I3	blue
NR2F2	grey
NR2F6	grey
NR3C2	red
NR4A1	yellow
NR4A2	brown
NR4A3	blue
NR6A1	green
NRBF2	blue
NRBP2	grey
NRCAM	blue
NRG1	blue
NRG2	blue
NRGN	pink
NRIP3	grey
NRN1	grey
NRN1L	grey
NRP1	grey
NRP2	green
NRROS	green
NRSN2	blue
NRXN1	blue
NRXN2	grey
NRXN3	grey
NSD2	turquoise
NSG1	grey
NSG2	grey
NSMCE1	turquoise
NSMF	grey
NSRP1	turquoise
NSUN3	turquoise
NSUN7	grey
NT5C3A	turquoise
NT5C3B	black
NT5DC1	grey
NT5DC2	grey
NT5DC3	grey
NT5E	blue
NTAQ1	grey
NTHL1	red
NTMT1	yellow
NTN1	grey
NTNG2	yellow
NTPCR	turquoise
NTRK2	blue
NTRK3	grey
NUAK2	blue
NUBPL	pink
NUDCD3	yellow
NUDT1	yellow
NUDT14	grey
NUDT15	brown
NUDT16	grey
NUDT16L1	grey
NUDT18	grey
NUDT2	grey
NUDT22	grey
NUDT4	turquoise
NUDT7	brown
NUDT8	grey
NUF2	turquoise
NUGGC	grey
NUMB	blue
NUMBL	red
NUP155	turquoise
NUP188	turquoise
NUP210L	blue
NUPR1	grey
NUPR2	grey
NUSAP1	turquoise
NUTM1	grey
NWD1	purple
NXN	grey
NXNL2	grey
NXPE3	black
NXT2	brown
NYAP1	yellow
NYAP2	grey
NYX	brown
OAF	brown
OAS1	green
OAS3	green
OASL	green
OAT	blue
OAZ1	turquoise
OAZ2	turquoise
OAZ3	grey
OCA2	grey
OCEL1	grey
OCIAD2	brown
ODAD1	pink
ODAD3	grey
ODAD4	grey
ODC1	turquoise
ODF4	grey
OGDH	turquoise
OGFOD1	grey
OGFOD2	grey
OGFOD3	grey
OGFR	yellow
OGFRL1	turquoise
OGT	turquoise
OIP5	turquoise
OIT3	grey
OLFM1	grey
OLFM2	grey
OLFM3	grey
OLFM4	blue
OLFML2A	grey
OLFML2B	yellow
OLFML3	turquoise
OLIG1	grey
OLIG2	grey
OLR1	blue
OMA1	turquoise
OMD	grey
OMG	purple
ONECUT1	grey
ONECUT2	grey
OPCML	purple
OPHN1	pink
OPLAH	yellow
OPN1SW	blue
OPRL1	grey
ORAI1	turquoise
ORAI2	blue
ORC4	turquoise
ORM1	grey
ORMDL3	turquoise
OSBP2	black
OSBPL10	black
OSBPL1A	turquoise
OSBPL2	blue
OSBPL3	brown
OSBPL5	yellow
OSBPL6	grey
OSBPL7	yellow
OSCAR	blue
OSCP1	blue
OSER1	blue
OSGIN1	green
OSGIN2	blue
OSM	blue
OSMR	purple
OST4	turquoise
OSTF1	blue
OSTN	grey
OTC	grey
OTOA	grey
OTOG	grey
OTOGL	grey
OTUB2	red
OTUD3	brown
OTUD5	turquoise
OTUD7A	grey
OTULINL	green
OTX1	brown
OTX2	grey
OVCA2	blue
OXER1	blue
OXLD1	yellow
OXSM	blue
P2RX1	pink
P2RX4	grey
P2RX5	grey
P2RX7	red
P2RY1	black
P2RY12	turquoise
P2RY13	blue
P2RY2	blue
P2RY6	grey
P2RY8	yellow
P3H1	brown
P3H2	pink
P3H4	red
P4HA1	blue
P4HA2	brown
P4HA3	turquoise
P4HTM	grey
PABIR2	turquoise
PABPC1	turquoise
PABPC1L	grey
PACC1	brown
PACRGL	grey
PACS2	grey
PACSIN1	black
PACSIN2	blue
PACSIN3	blue
PADI2	blue
PADI6	grey
PAFAH1B3	brown
PAFAH2	blue
PAG1	blue
PAGR1	blue
PAIP2	turquoise
PAK1	blue
PAK3	grey
PAK4	yellow
PALB2	turquoise
PALD1	blue
PALLD	grey
PALM	red
PALM3	purple
PALMD	grey
PALS1	magenta
PAM	blue
PANK1	brown
PANK4	yellow
PANX1	brown
PANX2	blue
PAOX	yellow
PAPLN	blue
PAPPA2	turquoise
PAPSS2	blue
PAQR4	yellow
PAQR5	turquoise
PAQR6	grey
PAQR7	grey
PAQR9	turquoise
PARD3	turquoise
PARD3B	pink
PARD6A	grey
PARD6G	grey
PARN	turquoise
PARP1	brown
PARP10	yellow
PARP12	green
PARP14	green
PARP9	green
PARS2	purple
PARVB	pink
PASK	turquoise
PATE3	turquoise
PATJ	red
PATL2	black
PAWR	red
PAX2	grey
PAX5	black
PAX8	grey
PAX9	grey
PAXX	turquoise
PBK	turquoise
PBX1	grey
PBX3	turquoise
PC	turquoise
PCBD1	grey
PCBP2	turquoise
PCBP3	grey
PCCA	turquoise
PCDH12	grey
PCDH17	grey
PCDH7	green
PCDHB15	grey
PCED1A	red
PCED1B	blue
PCGF2	yellow
PCGF6	brown
PCK2	turquoise
PCLO	grey
PCMTD1	turquoise
PCNA	turquoise
PCNX2	brown
PCNX4	grey
PCOLCE	grey
PCOLCE2	grey
PCP2	grey
PCP4L1	blue
PCSK1N	grey
PCYOX1L	grey
PCYT1B	turquoise
PCYT2	yellow
PDC	grey
PDCD1	yellow
PDCD11	brown
PDCD1LG2	blue
PDCD2	brown
PDCD2L	brown
PDCD5	brown
PDE10A	grey
PDE11A	grey
PDE12	grey
PDE1A	grey
PDE1B	grey
PDE1C	grey
PDE2A	grey
PDE3A	pink
PDE4A	blue
PDE4B	blue
PDE4C	black
PDE5A	pink
PDE6B	grey
PDE6H	grey
PDE7B	grey
PDE8A	green
PDE8B	purple
PDE9A	turquoise
PDF	grey
PDGFA	brown
PDGFB	grey
PDGFC	grey
PDGFD	grey
PDGFRB	grey
PDIA2	turquoise
PDIA6	green
PDILT	turquoise
PDK1	grey
PDK2	grey
PDK4	grey
PDLIM1	pink
PDLIM2	yellow
PDLIM4	grey
PDLIM7	turquoise
PDP1	black
PDRG1	brown
PDZD11	turquoise
PDZD2	grey
PDZD3	blue
PDZD4	red
PDZK1	pink
PDZK1IP1	grey
PEA15	brown
PEAK3	blue
PEAR1	grey
PEBP1	black
PECAM1	grey
PECR	grey
PEF1	blue
PEG10	grey
PEG3	purple
PELI1	blue
PELI2	grey
PELI3	yellow
PELO	brown
PEPD	grey
PER1	yellow
PER2	yellow
PER3	brown
PERM1	grey
PEX10	yellow
PEX11A	grey
PEX11G	yellow
PEX14	yellow
PEX16	yellow
PEX2	purple
PEX26	yellow
PFAS	red
PFDN2	grey
PFDN4	grey
PFDN5	turquoise
PFKFB1	turquoise
PFKFB2	turquoise
PFKFB3	blue
PFKFB4	grey
PFKL	blue
PFKM	turquoise
PFN2	purple
PFN3	grey
PGAM2	yellow
PGAP1	purple
PGAP3	blue
PGAP4	yellow
PGAP6	turquoise
PGBD1	grey
PGBD2	brown
PGC	black
PGD	blue
PGGHG	blue
PGK1	blue
PGLYRP1	blue
PGLYRP2	blue
PGLYRP3	blue
PGM1	brown
PGM3	green
PGM5	grey
PGPEP1	grey
PGRMC1	brown
PGS1	blue
PHACTR1	blue
PHB1	brown
PHC1	blue
PHC2	blue
PHETA1	turquoise
PHETA2	blue
PHF13	yellow
PHF19	blue
PHF3	turquoise
PHF7	turquoise
PHGDH	brown
PHKB	yellow
PHKG1	grey
PHLDA1	green
PHLDA2	yellow
PHLDA3	grey
PHLDB3	blue
PHLPP1	turquoise
PHOSPHO1	turquoise
PHPT1	grey
PHRF1	yellow
PHYHD1	turquoise
PHYHIPL	grey
PI16	grey
PI3	blue
PIAS2	turquoise
PICALM	turquoise
PICK1	grey
PID1	grey
PIDD1	yellow
PIEZO1	yellow
PIF1	grey
PIGC	blue
PIGF	grey
PIGQ	turquoise
PIGS	brown
PIGT	yellow
PIGY	grey
PIGZ	grey
PIH1D2	red
PIK3AP1	blue
PIK3C2B	black
PIK3C2G	purple
PIK3CG	blue
PIK3IP1	green
PIK3R1	brown
PIK3R2	grey
PIK3R5	blue
PIK3R6	blue
PIKFYVE	black
PILRA	blue
PIM1	magenta
PIM3	blue
PIN4	grey
PINK1	turquoise
PIP4K2A	turquoise
PIP5K1B	turquoise
PIP5K1C	red
PIP5KL1	grey
PIPOX	grey
PIR	grey
PITPNM1	yellow
PITPNM2	pink
PITPNM3	grey
PIWIL4	grey
PKD1	yellow
PKD1L1	grey
PKD1L2	grey
PKD2	turquoise
PKD2L1	grey
PKD2L2	blue
PKHD1	grey
PKHD1L1	turquoise
PKIA	grey
PKIB	green
PKIG	grey
PKLR	turquoise
PKM	blue
PKMYT1	yellow
PKN3	yellow
PKNOX2	grey
PKP1	magenta
PKP2	grey
PKP4	magenta
PLA1A	grey
PLA2G12A	grey
PLA2G15	blue
PLA2G2A	grey
PLA2G2C	grey
PLA2G4A	grey
PLA2G4B	yellow
PLA2G4F	grey
PLA2G6	grey
PLA2G7	blue
PLAAT1	grey
PLAC8	turquoise
PLAGL2	blue
PLAT	red
PLAU	magenta
PLAUR	blue
PLB1	red
PLBD1	blue
PLBD2	blue
PLCB1	blue
PLCB3	blue
PLCB4	grey
PLCD1	yellow
PLCD3	yellow
PLCD4	grey
PLCG1	brown
PLCH2	grey
PLCL1	brown
PLCL2	turquoise
PLCXD1	yellow
PLCXD2	brown
PLD1	blue
PLD2	grey
PLD3	pink
PLD4	yellow
PLEC	yellow
PLEK	blue
PLEK2	turquoise
PLEKHA1	green
PLEKHA4	turquoise
PLEKHA5	grey
PLEKHA6	grey
PLEKHA7	grey
PLEKHA8	grey
PLEKHB1	grey
PLEKHB2	blue
PLEKHF1	yellow
PLEKHG1	grey
PLEKHG2	blue
PLEKHG3	blue
PLEKHG5	brown
PLEKHG6	blue
PLEKHG7	brown
PLEKHH1	grey
PLEKHH2	brown
PLEKHJ1	brown
PLEKHM1	blue
PLEKHM3	blue
PLEKHO2	blue
PLEKHS1	grey
PLET1	blue
PLG	grey
PLIN3	blue
PLIN4	grey
PLIN5	grey
PLK2	green
PLK3	turquoise
PLK4	turquoise
PLK5	turquoise
PLOD1	green
PLOD2	turquoise
PLOD3	green
PLP1	grey
PLPP1	yellow
PLPP2	red
PLPP3	black
PLPP6	grey
PLPP7	turquoise
PLPPR2	grey
PLPPR3	grey
PLS1	grey
PLS3	grey
PLSCR4	turquoise
PLXDC1	blue
PLXDC2	grey
PLXNA2	grey
PLXNA3	grey
PLXNA4	pink
PLXNB1	grey
PLXNB2	yellow
PLXNB3	pink
PLXND1	green
PM20D1	turquoise
PM20D2	blue
PMCH	turquoise
PMEL	red
PMEPA1	red
PMFBP1	grey
PMM2	turquoise
PMP22	grey
PMPCA	yellow
PMS1	turquoise
PNCK	grey
PNKD	pink
PNLDC1	grey
PNMA1	yellow
PNPLA1	grey
PNPLA2	turquoise
PNPLA4	yellow
PNPLA7	yellow
PNPO	grey
PNPT1	turquoise
PNRC1	turquoise
POC1A	yellow
PODN	grey
PODXL	grey
PODXL2	brown
POFUT1	blue
POFUT2	yellow
POGK	yellow
POGLUT1	turquoise
POGLUT2	black
POGLUT3	grey
POLA1	turquoise
POLD2	brown
POLE	turquoise
POLE2	turquoise
POLE4	brown
POLG	yellow
POLG2	blue
POLL	red
POLM	yellow
POLN	turquoise
POLQ	turquoise
POLR1A	red
POLR1B	brown
POLR1G	brown
POLR2D	grey
POLR2F	brown
POLR2G	brown
POLR2H	turquoise
POLR2J	turquoise
POLR2K	blue
POLR2L	yellow
POLR3E	turquoise
POLR3H	grey
POLRMT	yellow
POMGNT1	brown
POMGNT2	red
POMK	turquoise
POMT1	yellow
POMT2	grey
POP1	red
POP4	grey
POPDC2	turquoise
PORCN	brown
POU2AF1	black
POU2F1	turquoise
POU2F3	grey
POU3F1	red
POU5F2	brown
PPA1	brown
PPARA	turquoise
PPARD	blue
PPARG	green
PPARGC1A	grey
PPARGC1B	green
PPDPF	blue
PPEF2	blue
PPFIA4	grey
PPFIBP1	pink
PPFIBP2	yellow
PPIC	blue
PPID	brown
PPIE	brown
PPIF	pink
PPIL3	grey
PPIL6	grey
PPM1A	turquoise
PPM1H	blue
PPM1J	grey
PPM1L	brown
PPM1M	blue
PPM1N	blue
PPOX	turquoise
PPP1CB	turquoise
PPP1R12B	turquoise
PPP1R12C	yellow
PPP1R13B	yellow
PPP1R13L	brown
PPP1R14A	turquoise
PPP1R14B	yellow
PPP1R14C	brown
PPP1R16A	grey
PPP1R18	blue
PPP1R35	grey
PPP1R3B	blue
PPP1R3C	grey
PPP1R3D	blue
PPP1R3F	yellow
PPP1R3G	turquoise
PPP1R42	grey
PPP1R9A	turquoise
PPP2R2B	brown
PPP2R3B	yellow
PPP2R5B	blue
PPP3R1	grey
PPP4R4	turquoise
PPP5C	yellow
PPP6R3	turquoise
PPRC1	brown
PPY	grey
PQBP1	blue
PRADC1	yellow
PRAG1	blue
PRAM1	blue
PRC1	turquoise
PRDM1	brown
PRDM12	grey
PRDM15	turquoise
PRDM5	grey
PRDM7	grey
PRDX1	green
PRDX2	turquoise
PRDX4	brown
PRDX5	blue
PRDX6	turquoise
PRELID2	turquoise
PREX1	blue
PREX2	turquoise
PRF1	brown
PRG4	grey
PRICKLE2	grey
PRICKLE3	brown
PRICKLE4	grey
PRIM2	turquoise
PRIMA1	grey
PRIMPOL	blue
PRKAA2	turquoise
PRKAG2	grey
PRKAR1B	pink
PRKAR2B	turquoise
PRKCA	red
PRKCD	blue
PRKCE	red
PRKCG	grey
PRKCH	brown
PRKCI	black
PRKCQ	red
PRKCZ	red
PRKG1	pink
PRKG2	blue
PRKN	grey
PRKRA	grey
PRKX	brown
PRLR	brown
PRMT6	red
PRMT8	grey
PRND	blue
PROCA1	grey
PROCR	turquoise
PROK2	grey
PROM1	turquoise
PROS1	pink
PROSER2	turquoise
PROX1	grey
PROX2	grey
PROZ	grey
PRPF39	turquoise
PRPF4	brown
PRPF40B	blue
PRPF6	yellow
PRPH	grey
PRPH2	grey
PRR11	turquoise
PRR12	yellow
PRR15	grey
PRR29	yellow
PRR30	turquoise
PRR33	blue
PRR35	grey
PRR36	turquoise
PRR5	brown
PRR5L	yellow
PRR7	grey
PRR9	grey
PRRG1	grey
PRRG2	blue
PRRG3	brown
PRRG4	grey
PRRT1	grey
PRRT2	red
PRRT3	grey
PRSS12	red
PRSS16	grey
PRSS23	grey
PRSS27	grey
PRSS36	grey
PRSS38	grey
PRSS54	grey
PRTG	grey
PRUNE2	blue
PRX	grey
PRXL2A	turquoise
PRXL2C	grey
PSAT1	brown
PSD	blue
PSD3	turquoise
PSEN1	blue
PSENEN	turquoise
PSMA5	brown
PSMA7	yellow
PSMB10	brown
PSMD10	turquoise
PSMD3	turquoise
PSMD8	turquoise
PSMD9	turquoise
PSME2	turquoise
PSME4	turquoise
PSMF1	turquoise
PSMG2	turquoise
PSMG3	yellow
PSMG4	red
PSPN	red
PSRC1	grey
PSTK	grey
PSTPIP2	blue
PTAFR	blue
PTCD2	brown
PTCH2	grey
PTCHD1	grey
PTDSS2	yellow
PTER	turquoise
PTGDR	grey
PTGDR2	yellow
PTGER2	blue
PTGER3	purple
PTGER4	brown
PTGES	green
PTGES2	grey
PTGFR	brown
PTGFRN	blue
PTGIR	pink
PTGIS	grey
PTGR1	blue
PTGR2	grey
PTGS1	turquoise
PTGS2	blue
PTH1R	yellow
PTHLH	grey
PTK2	pink
PTK2B	blue
PTK6	yellow
PTK7	red
PTN	turquoise
PTOV1	grey
PTP4A1	blue
PTP4A2	turquoise
PTPA	turquoise
PTPDC1	turquoise
PTPMT1	turquoise
PTPN1	blue
PTPN13	grey
PTPN14	turquoise
PTPN21	brown
PTPN22	brown
PTPN3	grey
PTPN6	blue
PTPN7	yellow
PTPRA	turquoise
PTPRB	turquoise
PTPRF	yellow
PTPRG	yellow
PTPRH	grey
PTPRJ	blue
PTPRK	grey
PTPRM	grey
PTPRN	grey
PTPRN2	yellow
PTPRO	green
PTPRR	turquoise
PTPRS	grey
PTPRU	turquoise
PTPRZ1	grey
PTRH1	brown
PTRHD1	grey
PTS	grey
PTTG1	turquoise
PTX4	grey
PUF60	yellow
PURG	brown
PUS1	yellow
PUS7	turquoise
PUSL1	grey
PVALB	grey
PVR	green
PVRIG	red
PWWP2A	turquoise
PXDC1	black
PXMP2	yellow
PXN	blue
PXT1	blue
PXYLP1	grey
PYCARD	green
PYCR1	turquoise
PYCR2	yellow
PYCR3	yellow
PYDC1	grey
PYGL	blue
PYGM	grey
PYGO1	grey
PYROXD2	turquoise
PYURF	turquoise
QDPR	brown
QPCT	blue
QPCTL	turquoise
QPRT	grey
QRICH2	green
QRSL1	black
QSOX1	blue
QSOX2	yellow
QTRT1	grey
QTRT2	brown
R3HCC1	red
R3HDM1	turquoise
R3HDM4	turquoise
RAB11A	turquoise
RAB11B	turquoise
RAB11FIP1	blue
RAB11FIP3	brown
RAB11FIP4	grey
RAB11FIP5	turquoise
RAB13	turquoise
RAB18	magenta
RAB20	blue
RAB23	turquoise
RAB24	blue
RAB25	grey
RAB26	red
RAB27B	turquoise
RAB28	brown
RAB30	black
RAB31	blue
RAB32	green
RAB33B	brown
RAB34	grey
RAB37	grey
RAB38	pink
RAB39A	turquoise
RAB39B	grey
RAB3A	brown
RAB3D	blue
RAB3IL1	turquoise
RAB42	turquoise
RAB44	blue
RAB4A	magenta
RAB5C	turquoise
RAB6A	turquoise
RAB6B	grey
RAB7B	grey
RAB9B	turquoise
RABAC1	yellow
RABEP2	yellow
RABEPK	green
RABGEF1	turquoise
RABGGTA	turquoise
RABIF	yellow
RABL2B	grey
RABL3	grey
RABL6	yellow
RAC2	yellow
RACK1	turquoise
RAD18	turquoise
RAD23A	turquoise
RAD50	turquoise
RAD51	turquoise
RAD51AP1	turquoise
RAD51AP2	grey
RAD51B	grey
RAD54B	turquoise
RAD54L	turquoise
RAD9B	grey
RAET1E	turquoise
RAG1	brown
RAG2	red
RAI1	red
RAI14	grey
RAI2	grey
RALB	blue
RALBP1	turquoise
RALGDS	blue
RALGPS1	blue
RALGPS2	turquoise
RAMP2	green
RANBP10	turquoise
RANBP17	turquoise
RANBP3L	blue
RANBP6	blue
RANGAP1	turquoise
RANGRF	brown
RAP1GAP2	grey
RAP2B	green
RAPGEF1	yellow
RAPGEF2	blue
RAPGEF3	brown
RAPGEF4	grey
RAPGEF5	grey
RAPGEF6	red
RAPH1	green
RARA	blue
RARG	pink
RARRES1	grey
RARS2	turquoise
RASA2	blue
RASA4B	grey
RASAL1	yellow
RASAL2	brown
RASD1	grey
RASGEF1A	grey
RASGRF1	grey
RASGRF2	red
RASGRP2	pink
RASGRP3	turquoise
RASGRP4	blue
RASIP1	blue
RASL10A	green
RASL11A	yellow
RASL11B	red
RASSF10	green
RASSF2	blue
RASSF3	blue
RASSF6	blue
RASSF7	grey
RASSF8	grey
RASSF9	red
RAX2	grey
RB1	turquoise
RB1CC1	turquoise
RBFA	brown
RBFOX2	grey
RBFOX3	grey
RBIS	blue
RBKS	blue
RBL1	turquoise
RBL2	turquoise
RBM11	grey
RBM14	brown
RBM18	turquoise
RBM19	turquoise
RBM20	blue
RBM24	grey
