"","BabProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"360","XP_003892278","F3",88.5661782897088,-2.8613427056539,0.251914382763326,-11.358393571129,6.7372093138708e-30,4.99055641473435e-29,TRUE,"3J9D0","F3","F3_3J9D0"
"364","XP_003892304","MFSD14A",790.403749019091,-0.46133403281383,0.039688786091421,-11.6237879322177,3.11989969583798e-31,2.3966456536273e-30,TRUE,"3J1U5","HIAT1","HIAT1_3J1U5"
"365","XP_003892308","TRMT13",190.57037347395,0.0518356488559196,0.0488059911442434,1.06207552885715,0.288201398362882,0.401693435034854,FALSE,"3JBHX","TRMT13","TRMT13_3JBHX"
"366","XP_003892314","RTCA",233.61143058386,0.161325564949489,0.0335650736466695,4.80635218166715,1.53709034161468e-06,4.55097800747187e-06,TRUE,"3J780","RTCA","RTCA_3J780"
"367","XP_003892319","VCAM1",0.931987985161347,-1.02890508652814,0.680650642620753,-1.51164932801133,0.130623095728397,0.205285766575327,FALSE,"3JBZD","VCAM1","VCAM1_3JBZD"
"368","XP_003892328","S1PR1",2131.34053482633,0.373244643082932,0.0238728505932552,15.6346910321797,4.22519237150706e-55,5.38926676177468e-54,TRUE,"3JDSG","S1PR1","S1PR1_3JDSG"
"369","XP_003892345","SLC25A24",355.713430094638,-0.178341695347904,0.0452659509956643,-3.9398641014962,8.15277795663499e-05,0.000210500173004609,TRUE,"3J9PY","SLC25A24","SLC25A24_3J9PY"
"371","XP_003892357","STXBP3",600.1321029631,0.883432777877226,0.0505966162060237,17.460313438353,2.87352095865509e-68,4.61543581857517e-67,TRUE,"3JC0Y","STXBP3","STXBP3_3JC0Y"
"378","XP_003892401","ALX3",2.34175578370239,0.133209552294568,0.28425420522294,0.468628255438095,0.639335377046911,0.739545461363866,FALSE,"3J4D1","ALX3","ALX3_3J4D1"
"389","XP_003892468","RSBN1",585.127021766657,0.178866853800487,0.0290350475822641,6.16037749873522,7.25717361356238e-10,2.65528616399279e-09,TRUE,"3J4DJ","RSBN1","RSBN1_3J4DJ"
"390","XP_003892469","DCLRE1B",98.1038692232604,0.105045127927278,0.0482580367117879,2.17673853071645,0.0295000817021981,0.0545031718637358,FALSE,"3JBZ3","DCLRE1B","DCLRE1B_3JBZ3"
"391","XP_003892470","BCL2L15",5.88158122497013,1.15042136490431,0.185025428959276,6.21763922599805,5.04690297901427e-10,1.86460238313891e-09,TRUE,"3JGIN","BCL2L15","BCL2L15_3JGIN"
"398","XP_003892514","IGSF3",32.6787811811369,-3.60991733375412,0.192206360234393,-18.7814665932588,1.07081124620651e-78,1.98762566883406e-77,TRUE,"3J8RH","IGSF3","IGSF3_3J8RH"
"400","XP_003892519","PTGFRN",14.1554424298727,2.363716341342,0.169995632726399,13.9045709788692,5.942209149841e-44,6.15430189500684e-43,TRUE,"3J5MP","PTGFRN","PTGFRN_3J5MP"
"407","XP_003892545","PHGDH",106.707177700279,0.106694697157364,0.04599738933431,2.31958158281342,0.0203635231058693,0.0387690837166636,TRUE,"3J3US","PHGDH","PHGDH_3J3US"
"408","XP_003892552","SEC22B",972.320367074231,-0.85565478299191,0.0585601035832238,-14.6115653941063,2.37008980031694e-48,2.66783303054081e-47,TRUE,"3JCT5","SEC22B","SEC22B_3JCT5"
"411","XP_003892612","SF3B4",814.236938475776,-0.235461788164829,0.0383637722073749,-6.13760781635453,8.37733628677845e-10,3.05529396196085e-09,TRUE,"3J4NF","SF3B4","SF3B4_3J4NF"
"413","XP_003892614","LOC101009919",0.971863023611226,0.275122157734106,0.742989960048993,0.370290545670313,0.71116601743545,0.797717007760442,FALSE,"3JGDH","HIST2H2AB","HIST2H2AB_3JGDH"
"414","XP_003892616","VPS45",211.262992769269,0.0613100702669391,0.0414942160536068,1.4775570211456,0.139526385304899,0.217316399522818,FALSE,"3J2MN","VPS45","VPS45_3J2MN"
"420","XP_003892655","C1H1orf56",28.6664404694506,0.486124558748464,0.103482970285554,4.6976285799203,2.63199493052803e-06,7.66150147461004e-06,TRUE,"3JCMB","C1orf56","C1orf56_3JCMB"
"421","XP_003892667","C2CD4D",1.29296468674095,-0.142055586331608,0.452734407740012,-0.313772454452335,0.753693866749982,0.831119098923744,FALSE,"3J22R","C2CD4D","C2CD4D_3J22R"
"422","XP_003892668","LINGO4",40.7455942402619,0.103242735350011,0.071329014418016,1.44741570022218,0.147780531109286,0.228161125510951,FALSE,"3JDU9","LINGO4","LINGO4_3JDU9"
"428","XP_003892731","S100A1",1.27199776199763,0.184098833387569,0.416813812387538,0.44168122052635,0.658719900961275,0.755826980572274,FALSE,"3JHDV","S100A1","S100A1_3JHDV"
"431","XP_003892741","SLC27A3",4.93570722298115,-0.897006203519714,0.226801389382423,-3.95502957879689,7.65251834562351e-05,0.000198205958931276,TRUE,"3J52D","SLC27A3","SLC27A3_3J52D"
"433","XP_003892746","RAB13",88.7782051446608,-2.58635453743029,0.0920199339334374,-28.1064594036889,8.16799456997301e-174,4.81044460451842e-172,TRUE,"3J5Y2","RAB13","RAB13_3J5Y2"
"435","XP_003892762","C1H1orf189",2.61693692517213,-0.0966937197279128,0.318221417314014,-0.303856731404403,0.761237043394108,0.836883571120772,FALSE,"3JHGZ","C1orf189","C1orf189_3JHGZ"
"438","XP_003892783","PBXIP1",3919.38831401719,0.539718686836841,0.0301128255439436,17.9232163401349,7.77028949123303e-72,1.31258459592698e-70,TRUE,"3J7N1","PBXIP1","PBXIP1_3J7N1"
"447","XP_003892849","RXFP4",30.7690378960425,-0.276946346672465,0.117123522907112,-2.36456639792251,0.0180511912620528,0.0347447558087867,TRUE,"3J5XP","RXFP4","RXFP4_3J5XP"
"448","XP_003892853","UBQLN4",486.36071574975,0.0895909744380197,0.0326336265804707,2.74535759049332,0.00604449950322916,0.0125937632906204,TRUE,"3J6GU","UBQLN4","UBQLN4_3J6GU"
"449","XP_003892857","LAMTOR2",403.41631978726,0.529039519992402,0.0422706743616188,12.515521173534,6.1403515186744e-36,5.30650958055876e-35,TRUE,"3JGGA","LAMTOR2","LAMTOR2_3JGGA"
"451","XP_003892864","SLC25A44",518.935541410395,0.273931208575539,0.0288390666454462,9.49861560858781,2.12699091779173e-21,1.25019683024072e-20,TRUE,"3JAVW","SLC25A44","SLC25A44_3JAVW"
"453","XP_003892867","TMEM79",51.1053714524351,0.154530434979304,0.0566610904198371,2.72727605194839,0.0063859589335875,0.0132646427313358,TRUE,"3J9EX","TMEM79","TMEM79_3J9EX"
"454","XP_003892881","NAXE",312.624810805195,0.0349966826882291,0.0355919739800548,0.983274563749703,0.325472325494495,0.442724032374947,FALSE,"3J1PP","APOA1BP","APOA1BP_3J1PP"
"456","XP_003892885","CRABP2",0.981108521727118,1.33471717576754,0.991600462338579,1.3460231478914,0.178295051482643,0.268071959654816,FALSE,"3JGQY","CRABP2","CRABP2_3JGQY"
"459","XP_003892892","NTRK1",115.806805692002,0.32828584655438,0.0791143455741205,4.14951099161676,3.33186289557354e-05,8.90438025604706e-05,TRUE,"3J2M5","NTRK1","NTRK1_3J2M5"
"461","XP_003892900","LOC101015409",790.362962828661,-0.679184827737896,0.039020859200783,-17.4056861291324,7.47055454176351e-68,1.19029837628686e-66,TRUE,"3J3U6","ETV3","ETV3_3J3U6"
"467","XP_003892935","ACKR1",22.8111146116686,-3.60065722012194,0.275958127095938,-13.0478390254843,6.53755429442641e-39,6.04160189967682e-38,TRUE,"3J9KQ","ACKR1","ACKR1_3J9KQ"
"468","XP_003892942","DUSP23",155.047066277255,0.866807485094909,0.0625040765005632,13.868015233968,9.89778157338345e-44,1.01935183975968e-42,TRUE,"3J8HQ","DUSP23","DUSP23_3J8HQ"
"474","XP_003892968","PEA15",986.353234453696,-0.494199134207343,0.0644959007561142,-7.66248906385717,1.82363665630211e-14,8.29944314560542e-14,TRUE,"3JGI9","PEA15","PEA15_3JGI9"
"475","XP_003892971","NHLH1",0.924074798528839,-1.49135467926403,0.590239236827862,-2.52669525543414,0.0115141364635396,0.0229187334497494,TRUE,"3JGPN","NHLH1","NHLH1_3JGPN"
"481","XP_003893005","ADAMTS4",42.4592205922076,0.536418038964502,0.0834967174993168,6.42442068418907,1.32372658675111e-10,5.04369433661144e-10,TRUE,"3JAZW","ADAMTS4","ADAMTS4_3JAZW"
"484","XP_003893015","APOA2",5.70427331409949,-1.60182450592884,0.226747611346629,-7.06435007811454,1.61369457534042e-12,6.72194254471178e-12,TRUE,"3JHMG","APOA2","APOA2_3JHMG"
"488","XP_003893034","SH2D1B",56.8262072030697,0.0671747165268758,0.0712050388916229,0.943398354561937,0.34547718449815,0.46468345675643,FALSE,"3JH5H","SH2D1B","SH2D1B_3JH5H"
"493","XP_003893068","PRSS38",1.36719285300677,-0.167569354130424,0.536934080663273,-0.312085524397009,0.754975527382086,0.832109249993878,FALSE,"3JEB5","PRSS38","PRSS38_3JEB5"
"495","XP_003893082","MIXL1",13.721741300807,0.162328730020901,0.121853233273861,1.33216596441124,0.182805658053862,0.273818171056312,FALSE,"3JFZV","MIXL1","MIXL1_3JFZV"
"496","XP_003893083","ACBD3",539.886739533816,-0.135881060972169,0.026007391418264,-5.22470934461904,1.74428883999745e-07,5.54508562063431e-07,TRUE,"3J51W","ACBD3","ACBD3_3J51W"
"498","XP_003893096","LBR",4275.3119071057,1.83516425556571,0.0547276852487358,33.5326489184575,1.61197938695338e-246,1.54413382881976e-244,TRUE,"3JDW9","LBR","LBR_3JDW9"
"502","XP_003893112","CAPN2",1529.36945960827,-0.647518905877355,0.0446780750791756,-14.4929902358117,1.34172280293493e-47,1.49058091735464e-46,TRUE,"3JAJC","CAPN2","CAPN2_3JAJC"
"505","XP_003893135","HLX",739.890436652823,-0.422305579133409,0.0725620452628349,-5.81992386796334,5.88744379585622e-09,2.04466088262613e-08,TRUE,"3JCA8","HLX","HLX_3JCA8"
"506","XP_003893138","C1H1orf115",17.5295588946951,0.213216205303577,0.156396745185318,1.36330334145338,0.172786929379002,0.261123603848949,FALSE,"3JH2J","C1orf115","C1orf115_3JH2J"
"510","XP_003893167","CENPF",158.535167752111,-0.0364459801716808,0.0464992445960386,-0.783797252800657,0.43315908609343,0.55321966567763,FALSE,"3JBNG","CENPF","CENPF_3JBNG"
"513","XP_003893174","INTS7",158.410142469577,0.0433539965705298,0.0369609337291699,1.17296810974,0.240808594412985,0.345572865287198,FALSE,"3J9ZF","INTS7","INTS7_3J9ZF"
"515","XP_003893180","SLC30A1",1033.22743465848,-0.606041623041855,0.0681474364830037,-8.89309494705652,5.94299921346426e-19,3.22604499862425e-18,TRUE,"3J3F2","SLC30A1","SLC30A1_3J3F2"
"516","XP_003893181","RD3",2.78038423700271,-0.244260629517223,0.233900856262332,-1.04429130111123,0.296350636283767,0.410652145276268,FALSE,"3JF2E","RD3","RD3_3JF2E"
"525","XP_003893233","YOD1",195.22305797415,0.0883433624941663,0.0389496748684642,2.2681412050937,0.0233206016206265,0.0438504524915399,TRUE,"3J3P1","YOD1","YOD1_3J3P1"
"527","XP_003893246","IL10",245.654887628661,-2.81056992842789,0.115871656255913,-24.2558881027857,5.73085653006152e-130,2.1358185930473e-128,TRUE,"3J26Z","IL10","IL10_3J26Z"
"529","XP_003893249","DYRK3",181.400717699795,-1.54432549143774,0.0887811502300866,-17.3947452520658,9.04278809761218e-68,1.4379238780283e-66,TRUE,"3JAJ0","DYRK3","DYRK3_3JAJ0"
"530","XP_003893252","RASSF5",5235.77955726694,0.875120400416589,0.0402547795420842,21.7395402576158,8.67634649012484e-105,2.30454584056189e-103,TRUE,"3JC60","RASSF5","RASSF5_3JC60"
"531","XP_003893256","AVPR1B",18.1100483494423,-0.13097895316681,0.133953401493375,-0.977794902604902,0.328175772646875,0.445638971202578,FALSE,"3J1S4","AVPR1B","AVPR1B_3J1S4"
"534","XP_003893266","SLC45A3",45.1324085520686,0.495365555457924,0.105641195320459,4.68913243508132,2.74365784798055e-06,7.97680728791224e-06,TRUE,"3JB7I","SLC45A3","SLC45A3_3JB7I"
"536","XP_003893269","MFSD4A",105.985163971131,0.104253512305839,0.0525971975984029,1.98211153951298,0.0474667583063496,0.0838960443959281,FALSE,"3JACK","MFSD4","MFSD4_3JACK"
"538","XP_003893280","DSTYK",549.79868120374,0.685759418041353,0.0358943217949707,19.1049554288399,2.29623597184922e-81,4.39918236148976e-80,TRUE,"3JASU","DSTYK","DSTYK_3JASU"
"540","XP_003893288","LRRN2",2.50760311721594,-0.408336797965247,0.271107477739799,-1.50618050586254,0.13202084235737,0.207209392110811,FALSE,"3JBGV","LRRN2","LRRN2_3JBGV"
"543","XP_003893320","BTG2",5047.62672024427,-0.012058536147704,0.0294953930400773,-0.408827783081896,0.682666049357364,0.775267847891818,FALSE,"3J27S","BTG2","BTG2_3J27S"
"544","XP_003893321","CHI3L1",992.7739014882,3.12406233723318,0.0912417561043716,34.2393929119422,6.27351027560726e-257,6.71012408492307e-255,TRUE,"3JE2Y","CHI3L1","CHI3L1_3JE2Y"
"545","XP_003893327","MYOG",0.996853679677148,1.24974195576289,0.56513963088103,2.21138615569146,0.0270091077176705,0.0502238432433053,FALSE,"3J44N","MYOG","MYOG_3J44N"
"546","XP_003893336","RABIF",190.962660723615,0.329277930426808,0.0329113736500747,10.0049889721349,1.44907835302715e-23,9.12927017337655e-23,TRUE,"3JGGH","RABIF","RABIF_3JGGH"
"547","XP_003893337","KDM5B",331.824113007531,0.86662530873082,0.0416102639465431,20.8272004677543,2.4539177928963e-96,5.84140191578468e-95,TRUE,"3J3UR","KDM5B","KDM5B_3J3UR"
"549","XP_003893344","GPR37L1",10.0080795217684,0.0698418512589554,0.170660537443217,0.409244294582123,0.682360391160594,0.775031430950595,FALSE,"3J28D","GPR37L1","GPR37L1_3J28D"
"550","XP_003893348","ELF3",10.4664409125775,-0.102327674595809,0.139340044238619,-0.734373777150337,0.462720964241366,0.581803924042439,FALSE,"3J67I","ELF3","ELF3_3J67I"
"551","XP_003893350","SHISA4",1.47533720344931,0.401930799573529,0.374776778898951,1.07245385040758,0.283516231755885,0.396251562161102,FALSE,"3J6R9","SHISA4","SHISA4_3J6R9"
"554","XP_003893380","INAVA",15.5046791224417,0.0891931918075197,0.116638297407144,0.764699020735678,0.444450789453832,0.564185217139585,FALSE,"3JDH8","C1orf106","C1orf106_3JDH8"
"557","XP_003893398","ATP6V1G3",5.65693063541707,0.258838775064329,0.174441329765426,1.48381564972242,0.137857834170822,0.215068680792887,FALSE,"3JH2P","ATP6V1G3","ATP6V1G3_3JH2P"
"561","XP_003893417","B3GALT2",1.17687244095971,0.414832402227039,0.722538636724214,0.574131791910495,0.565878621250258,0.676505244307962,FALSE,"3J5QW","B3GALT2","B3GALT2_3J5QW"
"562","XP_003893424","RGS2",6164.14895201603,3.62494863642619,0.104982700634625,34.5290092035472,2.94480563101133e-261,3.32888644127405e-259,TRUE,"3J4WK","RGS2","RGS2_3J4WK"
"564","XP_003893427","RGS1",998.923088574759,-2.69325486537437,0.133192782383804,-20.2207268079555,6.43284365693791e-91,1.41415840465699e-89,TRUE,"3J65I","RGS1","RGS1_3J65I"
"565","XP_003893429","RGS18",575.332228747793,1.44593657504586,0.0642850814975045,22.4925681256543,4.90755929368553e-112,1.45953995352852e-110,TRUE,"3J5JW","RGS18","RGS18_3J5JW"
"567","XP_003893433","PTGS2",243.503934289516,-5.13947055958058,0.142731849812776,-36.0078746707347,6.29873276420209e-284,8.68424126541896e-282,TRUE,"3JCU9","PTGS2","PTGS2_3JCU9"
"569","XP_003893450","COLGALT2",1.11363032135452,-1.69423728721945,0.661765261924639,-2.56017863840727,0.0104618371054819,0.0209658661266975,TRUE,"3J3QY","COLGALT2","COLGALT2_3J3QY"
"574","XP_003893474","RGS16",93.3124507191617,-1.94682091623132,0.114031150287374,-17.0727113716302,2.36935954095721e-65,3.59275039865933e-64,TRUE,"3J74A","RGS16","RGS16_3J74A"
"587","XP_003893542","UCK2",125.513522454742,-0.210380301057033,0.0473440850748132,-4.44364487611473,8.84475501580522e-06,2.47815219824957e-05,TRUE,"3JERS","UCK2","UCK2_3JERS"
"591","XP_003893577","ATP1B1",64.2112614497424,-3.31549658028859,0.122245863127039,-27.1215442018116,5.48617055317249e-162,2.88229383335397e-160,TRUE,"3JA4Y","ATP1B1","ATP1B1_3JA4Y"
"598","XP_003893632","PRDX6",1196.28586203113,-0.54341710214948,0.042389373574199,-12.8196539917787,1.2726718068396e-37,1.14334342511254e-36,TRUE,"3J4RN","PRDX6","PRDX6_3J4RN"
"600","XP_003893655","MRPS14",81.9781783625664,-0.13706791916876,0.0528609223728448,-2.59299143896841,0.00951451389557127,0.0192240733110687,TRUE,"3JGJD","MRPS14","MRPS14_3JGJD"
"608","XP_003893716","TFB2M",108.891359767783,-0.173634150761853,0.0479636878902592,-3.62011676748309,0.000294470097174407,0.00071934665688283,TRUE,"3J38U","TFB2M","TFB2M_3J38U"
"611","XP_003893729","ADSS2",458.492941056666,0.131071043153036,0.0345177858225215,3.79720309486123,0.000146337890711673,0.000367686860766335,TRUE,"3JFRF","ADSS","ADSS_3JFRF"
"615","XP_003893771","HEATR1",485.84977820125,-0.826782704498263,0.0333078759986461,-24.8224385287093,5.13299636769973e-136,2.07864565980262e-134,TRUE,"3J973","HEATR1","HEATR1_3J973"
"617","XP_003893786","B3GALNT2",169.519673437567,-0.0887247601656266,0.0335698963980135,-2.6429858202028,0.00821784767831793,0.0167732417271298,TRUE,"3J6S7","B3GALNT2","B3GALNT2_3J6S7"
"618","XP_003893791","TOMM20",852.230963237566,-0.0621630200169453,0.0298067571125286,-2.08553449079559,0.0370208107339665,0.066996993750119,FALSE,"3JC69","TOMM20","TOMM20_3JC69"
"619","XP_003893792","IRF2BP2",4520.687699794,-0.113583705421961,0.0444382513312715,-2.55598953647465,0.0105886302855699,0.0211932541387441,TRUE,"3J73U","IRF2BP2","IRF2BP2_3J73U"
"623","XP_003893808","MAP10",64.7205474785595,0.1532593896969,0.0618309443366487,2.47868427922521,0.0131867973028847,0.0259814545901541,TRUE,"3J6RS","MAP10","MAP10_3J6RS"
"624","XP_003893809","NTPCR",113.057859788096,-0.0605395372356025,0.0455822091754957,-1.32813960382042,0.1841319921809,0.275417066922417,FALSE,"3J53W","NTPCR","NTPCR_3J53W"
"625","XP_003893813","TSNAX",494.227987331935,0.055355019340475,0.0296508317525962,1.86689600488621,0.0619161118906182,0.106606735062082,FALSE,"3JC21","TSNAX","TSNAX_3JC21"
"626","XP_003893816","GNPAT",606.710476955089,0.576244063392963,0.0468467412632739,12.3006221533005,8.98791616897416e-35,7.55656596624503e-34,TRUE,"3JAMR","GNPAT","GNPAT_3JAMR"
"628","XP_003893820","FAM89A",197.681326268309,-0.619513354669064,0.066335629966341,-9.33907396347043,9.71803274036542e-21,5.57868873461362e-20,TRUE,"3JABI","FAM89A","FAM89A_3JABI"
"633","XP_003893840","NUP133",513.529820736152,-0.0314026757366137,0.0243672129727108,-1.28872660865163,0.197493148513206,0.292311919226621,FALSE,"3J24V","NUP133","NUP133_3J24V"
"636","XP_003893845","RHOU",552.759260853632,-0.925885779731914,0.0820127633675909,-11.289532771649,1.47820351417058e-29,1.08687146177548e-28,TRUE,"3J946","RHOU","RHOU_3J946"
"643","XP_003893878","CRYBG3",17.963301956557,2.11348100792711,0.166791302696958,12.6714101619979,8.51694023731982e-37,7.50724532670186e-36,TRUE,"3J3M0","CRYBG3","CRYBG3_3J3M0"
"644","XP_003893896","CPOX",280.690932377045,-0.235145526147914,0.0302530124122485,-7.77263179427088,7.68719537986744e-15,3.55890885482528e-14,TRUE,"3J90R","CPOX","CPOX_3J90R"
"646","XP_003893907","LOC100997042",0.316054024839485,-0.572163845471988,1.99212698984288,-0.287212536343938,0.773949587913521,NA,FALSE,"3J4JZ","TMEM30C","TMEM30C_3J4JZ"
"647","XP_003893908","TOMM70",177.116430762462,-0.245518868557958,0.0419777059480531,-5.84879194832095,4.95155952242054e-09,1.73047029639231e-08,TRUE,"3JDE0","TOMM70A","TOMM70A_3JDE0"
"649","XP_003893924","PCNP",845.368421880907,-0.0259769928354474,0.0268158023119298,-0.968719583075492,0.332685119067848,0.450468649147238,FALSE,"3J8M3","PCNP","PCNP_3J8M3"
"652","XP_003893964","C2H3orf52",3.89336004598773,-1.48817589148791,0.229841103044575,-6.4748031216997,9.49356444465894e-11,3.6387674615781e-10,TRUE,"3J2EA","C3orf52","C3orf52_3J2EA"
"654","XP_003893993","CCDC191",34.5159440542226,0.169073632023067,0.081010893025754,2.0870481204215,0.0368837849608986,0.0667794169490931,FALSE,"3JFET","KIAA1407","KIAA1407_3JFET"
"656","XP_003894008","UPK1B",22.8619657025862,-0.691792529383034,0.112137174958484,-6.16916316680132,6.86523559031816e-10,2.5157412705526e-09,TRUE,"3J2WI","UPK1B","UPK1B_3J2WI"
"659","XP_003894014","POGLUT1",258.527815454066,0.129050936760225,0.0346687339794134,3.72240119402273,0.000197337140010099,0.00049030056911676,TRUE,"3J89M","POGLUT1","POGLUT1_3J89M"
"660","XP_003894015","TIMMDC1",319.064785243523,0.195856108709061,0.0342969135484475,5.7106044960109,1.12575589316557e-08,3.84362003489623e-08,TRUE,"3JAHN","TIMMDC1","TIMMDC1_3JAHN"
"662","XP_003894017","PLA1A",2.81191728519271,-3.28753472589382,0.344419375325735,-9.54515036439117,1.35910299525125e-21,8.02409025810218e-21,TRUE,"3J4CG","PLA1A","PLA1A_3J4CG"
"665","XP_003894029","FSTL1",34.0401679459057,-2.40661221418413,0.150980868760842,-15.9398487631984,3.35163964759516e-57,4.45118646294208e-56,TRUE,"3JCVH","FSTL1","FSTL1_3JCVH"
"670","XP_003894052","CSTA",247.135232318854,-2.18376360808106,0.067440560568889,-32.3805672678298,5.15363245239751e-230,4.43770546045435e-228,TRUE,"3JHEY","CSTA","CSTA_3JHEY"
"677","XP_003894082","UMPS",157.712309264726,-0.190420206183711,0.0370069181330632,-5.14552996547916,2.66766612469527e-07,8.34699887265272e-07,TRUE,"3JC3A","UMPS","UMPS_3JC3A"
"678","XP_003894083","ITGB5",57.3930737688293,1.1516161784245,0.1393204847569,8.26595012523794,1.38586488160685e-16,6.876565249862e-16,TRUE,"3J41N","ITGB5","ITGB5_3J41N"
"681","XP_003894091","OSBPL11",2116.36225239478,1.15207194897722,0.0473262107734648,24.3432113019108,6.84113825637483e-131,2.58188021663058e-129,TRUE,"3J7J0","OSBPL11","OSBPL11_3J7J0"
"687","XP_003894127","MKRN2",538.923576226981,0.0836160024582818,0.0248471905903654,3.36520952556722,0.000764855535879456,0.00179014171737776,TRUE,"3J5XZ","MKRN2","MKRN2_3J5XZ"
"688","XP_003894129","MKRN2OS",3.77373325234119,0.389329451007774,0.230867250524644,1.68637799481315,0.0917230170833361,0.15074700744535,FALSE,"3J6G9","MKRN2OS","MKRN2OS_3J6G9"
