"","PigProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"425","NP_001123427","RPL23",11224.0624939286,0.104441733358506,0.0472101365141346,2.21227348764892,0.0269477738393389,0.0855041788121556,FALSE,"3J2XW","RPL23","RPL23_3J2XW"
"426","NP_001123430","SERPINC1",9.87091793144287,0.0852887614590415,0.35826465471588,0.238060775285464,0.811833956996093,0.912731409575641,FALSE,"3JBE7","SERPINC1","SERPINC1_3JBE7"
"427","NP_001123432","RTN2",38.7731796564993,0.0299633301522446,0.180709599303273,0.165809288868817,0.868307035855285,0.942155997211144,FALSE,"3J7FA","RTN2","RTN2_3J7FA"
"428","NP_001123433","TEPP",0.549181470405567,-0.313712189943203,2.08046462066361,-0.150789485592472,0.880141780707304,NA,FALSE,"3J6QD","TEPP","TEPP_3J6QD"
"440","NP_001124003","ADAM10",986.410974839492,-0.100528563316965,0.0936153243014738,-1.07384730082468,0.282891125999657,0.507624713826639,FALSE,"3J9A5","ADAM10","ADAM10_3J9A5"
"441","NP_001124004","PARD6B",34.81063724989,-0.0534984181268956,0.205872556668206,-0.25986182419212,0.794970359732968,0.903175688047157,FALSE,"3J6TP","PARD6B","PARD6B_3J6TP"
"442","NP_001124006","AGPAT2",94.6493830799765,-1.62389246799906,0.21234722133489,-7.64734503136279,2.05171275459533e-14,5.31172553962838e-13,TRUE,"3J3DF","AGPAT2","AGPAT2_3J3DF"
"443","NP_001124203","BYSL",417.135589385755,0.212033163284588,0.0803879163620707,2.63762481825728,0.00834888941529009,0.0325057969681114,TRUE,"3J612","BYSL","BYSL_3J612"
"444","NP_001124204","THBD",1060.54494504677,-1.02838569643762,0.231257169084166,-4.44693542046836,8.71040097301529e-06,7.29186216882306e-05,TRUE,"3J24N","THBD","THBD_3J24N"
"445","NP_001124205","ADSL",1136.56755146574,-0.0281911510486544,0.0499237807816918,-0.564683816154258,0.572288844015798,0.769006775545838,FALSE,"3JEST","ADSL","ADSL_3JEST"
"446","NP_001124208","ATIC",291.936627156806,-0.240298531079033,0.0831470014398725,-2.89004446243085,0.00385187342323873,0.0169460578839288,TRUE,"3J43Y","ATIC","ATIC_3J43Y"
"447","NP_001124445","SLC7A3",1.80949122741907,-0.0367430718378378,0.854220815160086,-0.0430135524512499,0.965690730558827,NA,FALSE,"3J890","SLC7A3","SLC7A3_3J890"
"450","NP_001127817","XCL1",40.2727615216758,1.93525343983121,0.227028070614506,8.52429144375397,1.53748061197186e-17,5.3423537109678e-16,TRUE,"3JHFH","-","-_3JHFH"
"453","NP_001127822","KLF1",2.94461081654329,-1.08626853372436,0.680839415276283,-1.59548420574851,0.110603999149986,NA,FALSE,"3JEZK","KLF1","KLF1_3JEZK"
"454","NP_001127823","KLF2",1777.31314528388,-0.344740826754062,0.0741746882776641,-4.64768824458778,3.35675718625997e-06,3.04463765841475e-05,TRUE,"3JCIA","KLF2","KLF2_3JCIA"
"455","NP_001127824","KLF3",1473.13049536204,-0.40817101028344,0.0708325179254441,-5.76248059843173,8.28865736697288e-09,1.10825065311853e-07,TRUE,"3JCM3","KLF3","KLF3_3JCM3"
"456","NP_001127825","KLF6",3314.29461314184,-0.362935636367562,0.0699925817060237,-5.18534432537338,2.1561612864534e-07,2.35809408385778e-06,TRUE,"3JE6N","KLF6","KLF6_3JE6N"
"458","NP_001128295","SELENOP",2732.54710776668,-0.303356916597779,0.0593488706192755,-5.11141852292053,3.19748725194203e-07,3.42020877776696e-06,TRUE,"3J8J5","SEPP1","SEPP1_3J8J5"
"462","NP_001129434","CD79A",939.471790895265,-0.0264158790186153,0.0751390289166296,-0.351560026786146,0.725168247706111,0.865302523018182,FALSE,"3J9MR","CD79A","CD79A_3J9MR"
"468","NP_001131091","RPS3A",10837.1708077488,0.118822632454753,0.0451306242113437,2.63286038097579,0.00846691450250544,0.0328827744883326,TRUE,"3J2XT","RPS3A","RPS3A_3J2XT"
"470","NP_001131093","IL23R",143.930675733347,2.73476939773483,0.329935947325871,8.2887888388644,1.14407446612955e-16,3.64161463929781e-15,TRUE,"3JDAN","IL23R","IL23R_3JDAN"
"472","NP_001131097","ASF1B",75.4744298668449,0.173008880499947,0.177058826577607,0.977126550785738,0.328506504726566,0.559541407713181,FALSE,"3J906","ASF1B","ASF1B_3J906"
"474","NP_001131100","GRB2",3957.33658948586,0.792888753367663,0.0800929004253799,9.8996134383518,4.17887132874948e-23,2.36862869567425e-21,TRUE,"3JCEP","GRB2","GRB2_3JCEP"
"478","NP_001132942","SLC30A1",289.355930608988,0.0163585603236805,0.125041588997671,0.130824955559267,0.895913780977603,0.955443494015432,FALSE,"3J3F2","SLC30A1","SLC30A1_3J3F2"
"481","NP_001132947","SLC30A2",9.52104780958097,-0.634750422927683,0.403191056746913,-1.57431672232284,0.11541424567626,0.270775913845252,FALSE,"3J5YQ","SLC30A2","SLC30A2_3J5YQ"
"482","NP_001135457","GP1BB",0.570028204794507,0.295547363096844,2.31729083808452,0.127540038669097,0.89851298563775,NA,FALSE,"3JF4I","GP1BB","GP1BB_3JF4I"
"487","NP_001136300","ANGPTL7",0.685426278973807,-0.752508398325618,1.47544821871679,-0.510020201847598,0.610037308781657,NA,FALSE,"3J964","ANGPTL7","ANGPTL7_3J964"
"488","NP_001136302","C1QTNF6",10.4226001193109,0.139296751427542,0.395537639413815,0.352170659748031,0.724710279352196,0.865123492404353,FALSE,"3J2BX","C1QTNF6","C1QTNF6_3J2BX"
"491","NP_001136307","UTP3",616.341690163782,0.19520480193315,0.064494589464619,3.02668492897745,0.00247251527807621,0.0115666529090371,TRUE,"3J5C3","UTP3","UTP3_3J5C3"
"493","NP_001136311","TNFRSF12A",5.21940240565378,0.470938217290088,0.543046793452662,0.867214801685668,0.385824327675857,0.617499892540131,FALSE,"3JGZ7","TNFRSF12A","TNFRSF12A_3JGZ7"
"496","NP_001136318","FLVCR1",134.007199746617,-0.210003434267957,0.112870904547118,-1.86056304864901,0.0628059070982997,0.170517438097405,FALSE,"3J6BW","FLVCR1","FLVCR1_3J6BW"
"497","NP_001137163","NOG",0.578193807701316,0.747216127497394,1.65223898355773,0.452244581403368,0.651092794802292,NA,FALSE,"3JCMR","NOG","NOG_3JCMR"
"502","NP_001137183","GZMK",98.8120637509726,0.364156116407429,0.13905059032799,2.61887501195403,0.00882202645623443,0.0340834677014981,TRUE,"3JFVN","-","-_3JFVN"
"503","NP_001137196","SLC9A3R1",1343.76911150074,-0.41486389214689,0.0827335177342003,-5.01445971969585,5.31826921510215e-07,5.49909036841562e-06,TRUE,"3JBR1","SLC9A3R1","SLC9A3R1_3JBR1"
"507","NP_001137593","CYTH4",1456.57311403113,0.42638374820905,0.114734154736283,3.71627567387492,0.000202180983291759,0.00127237541716736,TRUE,"3J3AH","CYTH4","CYTH4_3J3AH"
"509","NP_001138314","NDUFB8",766.506557568051,-0.0315086020502788,0.0598206461587297,-0.526717848661698,0.598389538974497,0.786470702860683,FALSE,"3J5VX","NDUFB8","NDUFB8_3J5VX"
"515","NP_001138690","CD82",1215.37612880818,0.604214671784454,0.0880709156482649,6.86054717765793,6.85972841164167e-12,1.33447920673909e-10,TRUE,"3J6Q1","CD82","CD82_3J6Q1"
"516","NP_001138693","ARF5",198.180152984067,-0.320802471450661,0.112900887724399,-2.84145216141938,0.00449085890895197,0.0193578938467988,TRUE,"3J6UJ","ARF5","ARF5_3J6UJ"
"517","NP_001138694","RBP7",2.32893605210078,1.60909926790952,0.851498885101098,1.88972563096014,0.0587946643100291,NA,FALSE,"3JGMG","RBP7","RBP7_3JGMG"
"523","NP_001138857","DYNLT1",321.109544280915,-0.355370671094658,0.072933963172853,-4.87249911611731,1.10195349354268e-06,1.08050697998961e-05,TRUE,"3JGYJ","DYNLT1","DYNLT1_3JGYJ"
"524","NP_001138860","LEPROT",1400.14628463564,-0.343980321192197,0.0506887495611751,-6.78612757604239,1.15183306406723e-11,2.17142805591724e-10,TRUE,"3JGNH","LEPROT","LEPROT_3JGNH"
"525","NP_001139222","SIRT1",957.234288666238,0.205909550133947,0.0562830745925884,3.6584630748133,0.000253732288495803,0.00156618182851914,TRUE,"3J2IB","SIRT1","SIRT1_3J2IB"
"527","NP_001139226","TCAP",14.2856583151142,0.257388817220841,0.302619418250032,0.850536355892998,0.395026956560199,0.626469130495775,FALSE,"3JF9Z","TCAP","TCAP_3JF9Z"
"528","NP_001139457","TIMP2",2582.02384233145,-0.565142592471253,0.0716540858652675,-7.88709514114661,3.09301605012093e-15,8.7079120183355e-14,TRUE,"3J581","TIMP2","TIMP2_3J581"
"529","NP_001139600","IL7R",4008.9378258915,0.583958957533957,0.0632844536931737,9.22752624783971,2.76953983413779e-20,1.21781234820167e-18,TRUE,"3J4CA","IL7R","IL7R_3J4CA"
"530","NP_001139602","HPSE",3539.5699785556,-0.399029772622913,0.0493140032131286,-8.09161184701147,5.88802898473493e-16,1.77483502665305e-14,TRUE,"3JG4H","HPSE","HPSE_3JG4H"
"531","NP_001139772","FSCN1",1635.55848219872,1.35243939705163,0.26984825312771,5.01185159205596,5.39087749093289e-07,5.56741893903184e-06,TRUE,"3JENT","-","-_3JENT"
"532","NP_001152778","PDK4",2.63694332660743,-1.92986648987555,0.956891561484123,-2.01680793054791,0.0437155610228802,NA,FALSE,"3J2WM","PDK4","PDK4_3J2WM"
"535","NP_001153064","CYB5B",497.07159304209,0.0871311952345397,0.0642094934083541,1.35698306604617,0.174786591204534,0.364106719479921,FALSE,"3JGJJ","CYB5B","CYB5B_3JGJJ"
"536","NP_001153079","TNFAIP6",3914.95034660789,4.4175682576011,0.416884431459944,10.5966256454592,3.08926240880861e-26,2.2145338637262e-24,TRUE,"3J9H1","-","-_3J9H1"
"537","NP_001153085","NQO1",270.775010224827,0.409291965788063,0.0887791618988988,4.61022560963306,4.02232216861576e-06,3.60803567396181e-05,TRUE,"3JCXG","NQO1","NQO1_3JCXG"
"539","NP_001153547","CLDN3",1.54236443063831,-0.246762046579014,1.03903739819066,-0.237491015249996,0.81227588864436,NA,FALSE,"3J7VP","CLDN3","CLDN3_3J7VP"
"546","NP_001153743","S100A8",636.952405950544,2.47722773545008,0.44065900303584,5.62164330782684,1.89149495793095e-08,2.40647244424012e-07,TRUE,"3JHY0","S100A8","S100A8_3JHY0"
"547","NP_001153744","S100A12",915.98537497851,2.0179567941514,0.331803387057358,6.08178479444685,1.18852025763416e-09,1.79604465150543e-08,TRUE,"3JHV2","S100A12","S100A12_3JHV2"
"551","NP_001155108","CLDN5",9.68094006272644,-0.226235881361934,0.42886305300289,-0.527524765255098,0.59782922320402,0.786161121214654,FALSE,"3JAS7","CLDN5","CLDN5_3JAS7"
"552","NP_001155120","SELENOM",1.47419235663038,0.781255896058627,0.989440809342957,0.789593362919226,0.429765285598067,NA,FALSE,"3JGRT","SELENOM","SELENOM_3JGRT"
"555","NP_001155875","OTUB1",646.333356749477,-0.0415664341078587,0.0733452316712365,-0.566723059709957,0.570902351382701,0.768212399790225,FALSE,"3J4HG","OTUB1","OTUB1_3J4HG"
"557","NP_001156532","CDH1",235.747015817494,-0.0632923646058202,0.0879016043843834,-0.720036511837146,0.471502515423819,0.694012976934326,FALSE,"3J6IJ","CDH1","CDH1_3J6IJ"
"559","NP_001156880","SELENOT",675.019966512489,0.0924971480766439,0.0676707681319651,1.36687007743528,0.171666032522405,0.359493578110317,FALSE,"3J3DW","SELENOT","SELENOT_3J3DW"
"560","NP_001156882","FGF21",0.541212106514207,-0.31080720798757,1.6820072218933,-0.184783515755491,0.85339883772322,NA,FALSE,"3JEK9","FGF21","FGF21_3JEK9"
"562","NP_001157273","IGFBP7",30.3090383899511,0.133742544004346,0.226935662028576,0.589341237991521,0.555632386755464,0.756736980157658,FALSE,"3J6VU","IGFBP7","IGFBP7_3J6VU"
"563","NP_001157470","ANXA1",7263.88346014862,0.976155938192655,0.0711704055370555,13.715756301043,8.17099003210256e-43,1.78724693509874e-40,TRUE,"3JB3G","ANXA1","ANXA1_3JB3G"
"565","NP_001157479","IDH2",1332.44467660998,-0.0494478358145177,0.0649596662954453,-0.76120827945178,0.446532673791146,0.673358709894999,FALSE,"3J8BG","IDH2","IDH2_3J8BG"
"566","NP_001157481","KLF16",470.597485761888,-0.0516247758908997,0.0859208151212561,-0.600841319045263,0.547945680650303,0.751849867908542,FALSE,"3JD8T","KLF16","KLF16_3JD8T"
"570","NP_001157981","CRABP2",0.305908998234983,0.547497062215517,2.8762236438038,0.190352743742643,0.849032725589426,NA,FALSE,"3JGQY","CRABP2","CRABP2_3JGQY"
"572","NP_001157983","BCL2A1",1448.33362298053,1.63675153373819,0.0653880180545622,25.031367862724,2.78582348111202e-138,2.37644672056261e-134,TRUE,"3J863","BCL2A1","BCL2A1_3J863"
"574","NP_001157987","CCL8",6931.08654193349,4.12541189687231,0.339067480448376,12.1669347099195,4.66265463632311e-34,6.02648111744762e-32,TRUE,"3JHPI","CCL8","CCL8_3JHPI"
"576","NP_001158314","INHBB",0.494014923703313,0.312067472829344,2.89008774177095,0.107978546228538,0.914012710323805,NA,FALSE,"3J9AM","INHBB","INHBB_3J9AM"
"580","NP_001159516","CDK9",1980.95932470798,-0.0245952072598433,0.0728296231802782,-0.33770883585326,0.735582615528506,0.871209649672464,FALSE,"3JDZV","CDK9","CDK9_3JDZV"
"581","NP_001159701","MMP1",5.15518292620559,2.15957855310067,0.635392759159628,3.39880888154428,0.000676799920648168,0.00370805505657623,TRUE,"3JADJ","MMP1","MMP1_3JADJ"
"583","NP_001159961","STEAP4",523.439511869191,5.43105247688588,0.472342718424577,11.4981183472041,1.34822555904169e-30,1.4111703228718e-28,TRUE,"3J6F9","STEAP4","STEAP4_3J6F9"
"584","NP_001159963","CCL1",1.78027809274008,1.56236380972184,0.928842510699775,1.68205459130502,0.0925582545177163,NA,FALSE,"3JHXY","CCL1","CCL1_3JHXY"
"585","NP_001160145","CDS2",3704.69939756895,-0.0586162206225576,0.0542331251451892,-1.08081952617767,0.279777400931556,0.503915688353759,FALSE,"3JB1P","CDS2","CDS2_3JB1P"
"587","NP_001161062","GON7",127.211449650112,0.0669033057380799,0.10905924923572,0.613458337618621,0.539573322480182,0.745800790028139,FALSE,"3JHGT","C14orf142","C14orf142_3JHGT"
"590","NP_001161110","ACAA2",342.896618806086,-0.168570744033017,0.0833619474057621,-2.02215458346364,0.0431603845340249,0.12568003422683,FALSE,"3JCE3","ACAA2","ACAA2_3JCE3"
"597","NP_001161122","MAT2A",3485.38854746554,0.21363743623734,0.0698225085971636,3.05972157875202,0.00221542839903867,0.010496368763121,TRUE,"3J8IP","MAT2A","MAT2A_3J8IP"
"599","NP_001161253","IREB2",1161.32916713459,0.0228959845721942,0.0821417686679121,0.278737418776062,0.78044634407799,0.895524829880901,FALSE,"3JFYD","-","-_3JFYD"
"601","NP_001161473","BMP6",10.4992431581455,0.166584377549349,0.362831850288707,0.459122806933285,0.646145979618084,0.818039222192352,FALSE,"3J2G7","BMP6","BMP6_3J2G7"
"603","NP_001161890","TG",12.0772497807348,-0.0396666888468029,0.364408947533319,-0.108852126478525,0.913319778462256,0.962752470827591,FALSE,"3JC4M","-","-_3JC4M"
"604","NP_001161891","ZFP36",2804.58179420889,0.964078360015868,0.0727491855533692,13.2520845791272,4.38842037673801e-40,8.2275648403876e-38,TRUE,"3JBW1","-","-_3JBW1"
"609","NP_001163990","LHX2",0.849036114429774,-0.350530027626372,1.28753551782728,-0.272248821700773,0.785430704710003,NA,FALSE,"3J1ME","LHX2","LHX2_3J1ME"
"611","NP_001164239","CCNB1",85.6201128350283,0.0159197217026384,0.143247589426429,0.111134307853848,0.911509843507204,0.962103789328776,FALSE,"3J7XZ","CCNB1","CCNB1_3J7XZ"
"615","NP_001165226","SKP2",219.463782888187,-0.202234542577923,0.0965081497525178,-2.0955177681525,0.0361249906424569,0.108930446332796,FALSE,"3JBXU","SKP2","SKP2_3JBXU"
"616","NP_001165837","COPB1",2082.28601898486,-0.10991975872164,0.0475497814566,-2.31167747473177,0.0207954636108651,0.0689049144814469,FALSE,"3J5NJ","COPB1","COPB1_3J5NJ"
"619","NP_001166991","PID1",180.119504146128,-0.519812053575046,0.12315588907473,-4.22076489788994,2.43474761685353e-05,0.000185608709075684,TRUE,"3J3Y1","PID1","PID1_3J3Y1"
"620","NP_001167527","GDF15",9.37772138729443,0.761617416738281,0.383429116861013,1.98633171881507,0.0469965028905835,0.134644388886019,FALSE,"3J7SV","GDF15","GDF15_3J7SV"
"624","NP_001170959","TRHR",0.651081771017295,1.68746739889657,1.58335678123686,1.06575310056044,0.286535266719418,NA,FALSE,"3J8S9","TRHR","TRHR_3J8S9"
"629","NP_001171396","GLA",1313.90643948039,-0.121066074610407,0.0605934412466306,-1.99800625479641,0.0457159820157704,0.131527886875389,FALSE,"3J8I7","GLA","GLA_3J8I7"
"630","NP_001171397","CCNA2",198.77476931267,-0.044266227229614,0.0870125385245098,-0.508733890313349,0.61093876388101,0.79560539276192,FALSE,"3J722","CCNA2","CCNA2_3J722"
"631","NP_001171402","SPESP1",0.544822938306912,0.141981507178004,1.69480885448865,0.0837743482410833,0.933235843446951,NA,FALSE,"3JFZW","SPESP1","SPESP1_3JFZW"
"635","NP_001171824","PMM1",148.194884793822,-0.196171384066241,0.111433057992705,-1.76044153862387,0.0783329715827816,0.202460055775464,FALSE,"3JBZ0","PMM1","PMM1_3JBZ0"
"642","NP_001172031","DOK2",1192.02536230029,-0.847105819520131,0.104402668929135,-8.11383299113854,4.90475389870892e-16,1.49695896718914e-14,TRUE,"3J2ET","DOK2","DOK2_3J2ET"
"643","NP_001172058","GADD45G",27.1792703426167,0.239646390724237,0.236002604105061,1.01543960344418,0.309896322824064,0.538271538568571,FALSE,"3J2R2","GADD45G","GADD45G_3J2R2"
"648","NP_001172069","GNPAT",482.441500857451,-0.0284475203438301,0.0656061933243619,-0.433610287418802,0.66457146306788,0.829001515785706,FALSE,"3JAMR","GNPAT","GNPAT_3JAMR"
"649","NP_001172071","ATP5A1",6412.69774640545,0.0506793476267729,0.0451894986106229,1.12148506146203,0.262081446761687,0.481621236880777,FALSE,"3J34Z","ATP5A1","ATP5A1_3J34Z"
"654","NP_001172095","HAUS1",111.927795523607,0.076266317365307,0.110948418603444,0.68740337469704,0.491828571608798,0.711410534990903,FALSE,"3J71N","HAUS1","HAUS1_3J71N"
"661","NP_001172107","NDUFA6",420.824854827836,0.213730324015267,0.0805757472778457,2.65253914776949,0.00798888632479022,0.0313762406968798,TRUE,"3JGHV","-","-_3JGHV"
"663","NP_001173223","APOA2",2.84858870780858,0.288919990777601,0.754669017564785,0.382843318134229,0.701835940690768,NA,FALSE,"3JHMG","APOA2","APOA2_3JHMG"
"667","NP_001177098","HOGA1",74.879901145894,-0.410949532130726,0.146559702367301,-2.80397357181324,0.00504770424203564,0.0213800600976589,TRUE,"3J3V9","HOGA1","HOGA1_3J3V9"
"671","NP_001177113","DNAJC3",890.466938610239,0.230837927203124,0.0658981568928743,3.50294967397009,0.00046013639035205,0.00264322793124455,TRUE,"3JAEK","DNAJC3","DNAJC3_3JAEK"
"673","NP_001177123","ATP6V1G1",3004.19939513309,-0.0218925075329843,0.0505317162722296,-0.433242904615445,0.664838312266879,0.829031314543577,FALSE,"3JGWH","ATP6V1G1","ATP6V1G1_3JGWH"
"675","NP_001177126","NDUFA8",321.329731404335,-0.16575130290904,0.0969359177005262,-1.70990595478873,0.0872832651239423,0.220254368625881,FALSE,"3J2RV","NDUFA8","NDUFA8_3J2RV"
"676","NP_001177133","DNAJC19",270.150145127978,-0.0506569037070766,0.0775746679580536,-0.653008321408065,0.513750913857509,0.728560153463031,FALSE,"3JGX0","DNAJC19","DNAJC19_3JGX0"
"680","NP_001177141","DDRGK1",679.586304395264,-0.205038465037179,0.0851872977606217,-2.40691359424667,0.0160879757253808,0.0557540024072154,FALSE,"3J2PG","DDRGK1","DDRGK1_3J2PG"
"683","NP_001177145","DIABLO",620.190592993261,-0.0641256738111199,0.0575838586999866,-1.11360501464857,0.265448674175779,0.486133515469403,FALSE,"3J5BP","-","-_3J5BP"
"696","NP_001177215","DRAM1",467.23700644429,0.00881617804503919,0.0705235167116751,0.125010471061487,0.900515260663681,0.95723930605502,FALSE,"3J1VS","DRAM1","DRAM1_3J1VS"
"697","NP_001177216","GABARAPL1",728.237219077142,0.186566056989145,0.0598484105356277,3.11731013939097,0.00182509461248604,0.00889909665150737,TRUE,"3JGR4","-","-_3JGR4"
"698","NP_001177217","GABARAP",6640.00020693412,-0.075798794623533,0.0539268101420124,-1.40558646847315,0.15984695646854,0.34205842380548,FALSE,"3JGVR","GABARAP","GABARAP_3JGVR"
"699","NP_001177218","IRGC",0.76654389035832,1.21300906248241,1.54416868468426,0.785541809333113,0.432135967047781,NA,FALSE,"3J5A0","IRGC","IRGC_3J5A0"
"702","NP_001177351","SOD1",1165.81376132719,0.0924810785333135,0.0595634757679572,1.55264744612276,0.120507384001803,0.279800827225743,FALSE,"3JGNV","SOD1","SOD1_3JGNV"
"703","NP_001177352","MBOAT4",17.1593455283109,0.0846018077472926,0.318514825432022,0.265613406322741,0.790536959631087,0.900778138533759,FALSE,"3JD01","-","-_3JD01"
"704","NP_001177852","GPR33",1.48924991101472,0.288462565700011,0.971198428509035,0.297017125679304,0.766453434415364,NA,FALSE,"3JB9C","GPR33","GPR33_3JB9C"
"709","NP_001182160","HES1",82.3215338894909,-0.695119342397195,0.145207258769627,-4.78708398111151,1.69222035377284e-06,1.60751511446094e-05,TRUE,"3J21I","HES1","HES1_3J21I"
"710","NP_001182161","HOXA5",0.938174734399662,0.0618947438240543,1.22386247398503,0.0505732834691127,0.959665552277086,NA,FALSE,"3J8BC","HOXA5","HOXA5_3J8BC"
"711","NP_001182251","ACVR1B",296.615266086797,0.583426397239386,0.101211975761357,5.76440083152829,8.19484454141873e-09,1.09828941650546e-07,TRUE,"3J8JN","ACVR1B","ACVR1B_3J8JN"
"714","NP_001182263","ELAVL1",1618.00731330552,0.0868779682314953,0.0447585143241746,1.94103780126079,0.0522536924456773,0.147112251949785,FALSE,"3J7JD","ELAVL1","ELAVL1_3J7JD"
"716","NP_001182268","FZD2",0.229523488988182,0.22988535865237,3.04848839332124,0.0754096224069649,0.939888803437166,NA,FALSE,"3J5H3","FZD2","FZD2_3J5H3"
"717","NP_001182272","HTRA3",8.13265182137032,-1.74727470595671,0.47282311225711,-3.69540883400509,0.00021953324421911,0.00137599437164667,TRUE,"3JAJT","HTRA3","HTRA3_3JAJT"
"719","NP_001182286","MSH2",560.865813959061,-0.00255558866187366,0.0697535590589691,-0.0366373945122024,0.970774127025328,0.987383890615185,FALSE,"3J7FE","MSH2","MSH2_3J7FE"
